"Data Source","World Development Indicators",

"Last Updated Date","2018-01-25",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017",
"St. Kitts and Nevis","KNA","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","4049.73964079832","4250.24928196879","4593.78386224157","5002.5848238473","5086.49733339875","5136.19745540208","5227.08040203767","5711.06140832965","6244.51112800746","6957.73684984823","7461.42334718455","8231.44738623294","8737.69726363075","9169.08224207045","8932.93892793854","9236.65142854062","9769.15991801411","10160.2542731917","10614.9899335319","11114.8983137404","11753.2449000125","11550.7342529659","11807.0545642138","12911.3143439446","13434.3742833925","13588.9180241425","12913.5326742404","13193.8111961107","14162.1545757383","14243.26741895","14054.4723020614","14775.8220728387","14173.5787411372","13704.2544536956","13881.6057761613","13644.7539633234","14335.88509388","15029.6165351856","15469.2131664746","15657.2242835482","",
"Korea, Rep.","KOR","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","944.292448347174","979.774533516784","988.708897319269","1049.92560586829","1119.57414383188","1169.87963209867","1277.54288250948","1361.84174868497","1506.09472053606","1686.49158442208","1815.0177529679","1965.63873329769","2067.0520475836","2331.94299373781","2509.21949896389","2661.38911078668","2962.75281499353","3275.05015276067","3573.22144745355","3823.00218326617","3699.84991027243","3904.12801351381","4161.98327251673","4644.1437462986","5066.22210707343","5405.35427611252","5952.54901168501","6629.04152192469","7345.92642153516","7784.94135489639","8464.93705011657","9249.38879200147","9719.06200438635","10279.5472758828","11113.5130969854","12055.2312884405","12847.770996661","13481.6261712846","12652.3534853386","13983.4128290361","15104.5215176462","15667.3784594262","16734.8456640213","17136.6615671131","17905.2257914499","18568.3628147064","19427.1898414365","20385.3200379602","20803.5005404023","20843.1348004932","22086.9529193201","22724.7055707813","23123.7613575514","23685.4067110429","24323.5728375795","24870.7708964387","25458.8870089242","",
"Kuwait","KWT","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","41473.3284370398","41185.0399212941","40147.4206231383","38874.5098297967","35824.1351032368","35792.7097863038","35051.8022559136","35522.7273695884","41189.4631833748","44820.2000238126","47847.8235910685","49268.2631186018","49588.7642751449","47965.0088277919","41936.8167711931","38497.6169579293","39652.1711776107","39733.2891914042","37924.4724387343","36259.3919430869","35053.5908361253","35250.9145753869","",
"Latin America & Caribbean (excluding high income)","LAC","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","3554.23952120191","3685.30675495984","3757.70179633526","3737.4353857464","3915.49764563795","4013.32704760037","4052.82017051303","4124.48034354998","4344.82966145551","4501.83546525526","4689.44943099027","4878.77906148187","5119.03823064348","5455.19709846404","5677.96704626059","5780.24979092743","5996.41824495404","6133.00973855659","6211.63406542453","6463.82042807388","6715.36551231078","6573.67597595342","6400.03890104441","6098.34647710346","6204.11325188943","6295.53757966306","6447.79919734682","6528.96373642264","6443.60409971053","6387.61819258731","6290.40269261815","6401.83724192807","6447.14864010432","6576.68309972113","6756.09945595397","6733.52316265129","6834.49690080459","7063.37285506835","7085.52864308057","6976.50886121443","7138.10964490156","7082.55522813999","7003.60592904422","7011.82309456133","7361.31605082872","7594.58156291543","7908.73542264736","8274.53428927535","8508.58051445366","8255.2973729873","8641.87813956247","8920.99419571006","9065.04603464318","9210.28800707562","9185.53402133759","9060.15743354381","8893.05978730962","",
"Lao PDR","LAO","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","422.951576102277","432.162177549652","440.592745024091","421.952650375723","401.629708307941","445.534091272303","462.001627182534","468.474495373391","481.089180990426","496.207531784864","523.435446182592","547.359929886507","572.855346791254","600.194932214366","612.590775481752","645.996039920736","672.167829903338","699.633479930311","729.894198966899","762.746261093303","799.073630455573","842.567630060085","900.275436524972","952.316936039186","1009.46077458393","1067.57591683447","1141.12711507419","1215.8817287986","1296.745665373","1383.7029800946","1470.49970568121","1556.67071242908","1642.73009632561","",
"Lebanon","LBN","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5885.18811860861","3376.71179283224","4230.91224414035","5742.11086597224","5852.92774145123","6091.98162678945","6416.32652455242","6703.23022563793","6961.33174391701","6754.39114268882","6949.23388621219","6824.18315800386","6747.63317967161","6749.15226467587","6656.74170105283","6539.65727036371","6636.30314976965","6606.29200014322","6592.54407984392","7157.55078134418","7859.94420316084","8501.10851566555","8858.28397743868","8450.10746664779","8107.4441734323","7753.87964552098","7447.36434395053","7189.63371109902","7143.95909540687","",
"Liberia","LBR","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","1273.48409579715","1276.4453705451","1265.43269366103","1265.65694732226","1301.0205793754","1332.23791559086","1401.47668698969","1460.5770202913","1493.23836619368","1562.45008146029","1624.33187973852","1659.86275668962","1682.86308762162","1600.41427460179","1630.06136539082","1528.91976268549","1564.58796144922","1544.91510032121","1572.90929984243","1574.80631125003","1461.13117906694","1379.40261980175","1296.56604126479","1228.98995475447","1171.78765547477","1144.17104237243","1120.22467430047","1114.47606683995","1104.79599190913","822.921638373248","409.566918129436","357.608220906323","236.446997830677","160.258822047815","124.59557706295","115.794135586347","122.856110468139","235.451340671043","283.431706361217","321.904554323715","392.490207474937","389.548437855619","394.739885375532","271.022142025795","272.855156742636","279.796234287132","292.037742262349","307.39961859516","315.876086306823","319.655736409264","327.420509735634","343.646400315538","361.232507392421","383.079439650093","376.588857333968","367.475978462181","352.646078449267","",
"Libya","LBY","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8782.82624669327","8967.24745280595","8671.83645416692","8453.58471619258","9403.45364734457","9670.08454821137","10653.7843994307","11175.1298703495","11707.9853966875","11856.0205416973","11631.7190077153","12120.5621692062","4578.5318147555","","","","","","",
"St. Lucia","LCA","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","3303.2687108674","3613.67388952605","3691.94068722234","3552.32825097838","3727.68878720292","3750.21821835122","3877.11302653594","4116.57369966758","4403.90373909201","4984.51067588795","5092.03046101755","5709.70991692614","6124.33843573824","6493.0886265494","6425.93726995911","6855.58192494326","6798.25724342207","6826.66082382618","6857.66913029958","6963.55965551238","6810.47397685895","7145.33116509154","7242.27151520365","7144.88258860298","6808.90194726104","6774.61712449477","7039.8837554557","7518.65157811154","7415.02114231705","7840.60311675115","7906.69958673051","8221.77213169747","8070.11433180433","8007.69648429285","8220.79365714324","8119.67803365053","8095.14000339814","7987.52611048671","8113.53124577041","8151.63416014649","",
"Latin America & Caribbean","LCN","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","3633.6220156743","3767.18976274649","3840.33495318371","3831.35441188491","4005.27808798339","4101.40310491479","4158.15744555199","4229.8027218391","4444.98267070297","4606.91836020907","4790.61397645368","4984.96924162295","5212.58399392871","5525.65891610926","5738.61679135858","5812.81763991147","6029.37475011023","6178.64423452322","6274.26327821604","6538.03962582543","6793.52540630051","6666.12297423695","6470.58795842305","6159.89650415359","6268.64360190557","6360.906032157","6518.84253503366","6611.69916274103","6544.8856464777","6509.57073575738","6420.67199829442","6537.2610810348","6603.97729544528","6741.82825221286","6928.57810793536","6927.3229308637","7042.93417528674","7285.3072750414","7327.40592414661","7220.90265575007","7387.55103065572","7354.10983096034","7282.92965715606","7302.77570741509","7660.51866253681","7903.09926062488","8223.74485419074","8583.88529722368","8816.02066677849","8556.94707798421","8943.38837367788","9227.29497092104","9378.22553183786","9531.12843408871","9513.6123585781","9398.174633343","9240.26127727082","",
"Least developed countries: UN classification","LDC","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","520.776149135877","516.314391363971","511.973621154082","506.282100648984","510.231547897385","519.903778831006","519.104418920066","516.608098865128","505.275664344479","498.312309350113","485.650882002277","467.656700122722","464.720560695686","477.094410769295","491.973968413764","503.584616221443","511.791413198192","520.244014684172","529.263394492008","543.406448666784","546.803031933134","563.445446839141","585.931145379152","619.465375388813","655.515440340125","700.608216932904","735.311537496081","753.596842299842","779.854781335661","791.456565196198","807.397898535607","835.781892519227","861.336907281019","873.860739965251","888.456777379005","",
"Low income","LIC","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","476.479275297839","469.326570353963","465.117067615733","465.690100969959","469.830137664769","472.00146929173","476.403129504683","471.207647644128","460.478179042425","449.574434042678","421.104496390161","408.704122852062","403.803325200783","407.815450465621","420.489467815252","423.425150373441","425.06630241411","426.804256131929","422.832624195396","430.300375148629","427.364739161387","428.065633495877","439.683966854041","453.607151872891","463.695323859953","480.08447452815","490.629167876615","503.557675089346","522.028283051796","537.583830178129","543.684320973963","560.013853410024","577.982276942474","588.995332206407","597.416388337616","",
"Liechtenstein","LIE","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","141165.082856705","","","","","","","",
"Sri Lanka","LKA","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","582.660605194965","588.977433339184","595.869285022379","600.917960267823","601.757869872962","616.795548750549","641.701376915453","662.565343125607","698.548990784843","710.231800610885","709.534785128488","697.227029528577","733.318798277921","750.457045667451","783.921158286874","797.014476082477","824.148409545856","855.526331859738","892.572225714679","927.134626748759","973.376389978727","996.968507827002","1028.4082159659","1063.92423995214","1099.61402209725","1129.52824332373","1131.01662735206","1141.24178710034","1150.29006939906","1206.92378464276","1245.80992758349","1284.44556787027","1357.27286967346","1418.55576988666","1483.16349503315","1528.0254093567","1615.87442677859","1682.42933934163","1744.65113478598","1837.13739163448","1795.08213471828","1852.25862270878","1947.48037810627","2038.03609315556","2149.03908278846","2296.40879822224","2434.03692307162","2559.47430859484","2630.01189797312","2819.51116056146","3033.56496289398","3286.00772190599","3371.1827158038","3506.73182782567","3642.20690140201","3759.22963897692","",
"Lower middle income","LMC","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","564.552113336588","572.317364112017","580.047745286127","595.214747222355","616.827284325594","614.07241851824","606.750713010113","604.252984745058","618.295832344058","650.738559042476","687.204587237094","704.760130315121","704.301194331392","722.465462146827","744.105463389855","757.529214248953","784.058454405129","818.018424060891","832.111989425862","829.589487896723","856.627143901815","860.223277602606","863.844283810586","872.921096353186","877.736814788293","889.797796048295","894.751981233079","897.824227880979","929.765348660399","953.800682770676","966.353873425711","956.468601291057","956.974082064503","954.305820073217","964.066088179811","990.738047091465","1029.07848757966","1049.62519854777","1036.09655728499","1063.15974621832","1090.23214598338","1117.6415061705","1139.54051425087","1191.48519317656","1271.05869747394","1334.99560747919","1413.23016158367","1501.12764597854","1551.05207252754","1602.09993882136","1693.01308902787","1756.42628683619","1818.24252579641","1890.41179673637","1968.20309860968","2045.09475956317","2118.50971634743","",
"Low & middle income","LMY","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","974.294779263185","982.834579961174","1002.9928441665","1026.44611300475","1079.06021576425","1113.39390299093","1134.46372082132","1148.87045885448","1195.86984691384","1256.86573510083","1325.21407443589","1375.16757418373","1429.3102832914","1499.6774725685","1555.4070451799","1587.62854048896","1659.92534996656","1698.91827257876","1716.53036702127","1751.142448055","1792.69636526306","1786.07864961508","1793.26226099529","1779.44154363308","1821.26835175668","1862.58767869067","1896.87700183089","1939.36865007668","1970.24905674427","1986.06934382586","1989.19011573405","1975.92019573166","1956.13206513171","1975.36858783977","1989.59970134966","2028.06303104499","2091.42904937234","2158.7366115839","2166.15328172833","2201.86417048943","2291.12376040649","2336.42195265177","2399.3179985372","2495.64577681314","2660.38294976534","2810.22559153583","2996.22525000849","3215.45451501","3352.34969403762","3384.28422288558","3589.46955071601","3758.90970112936","3892.40889118088","4039.53717358793","4164.62771248842","4268.78178989849","4384.66476530715","",
"Lesotho","LSO","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","257.216738830489","257.516396204402","291.709952363429","316.758808458195","336.464421964769","337.147247637867","329.238333355468","357.908420826429","349.408924642531","347.620366585603","347.955952658156","358.325555298223","350.327543991634","433.607775098595","470.676370125002","397.597304733658","430.641741033102","511.097336915459","588.881979347497","590.113836501215","559.261058206681","549.075738233979","559.534260352354","557.258485538419","575.145846284654","578.140484330369","594.06050888955","588.353760257028","628.74096248236","654.305736509331","681.785187879699","715.638862558698","750.451918231594","761.605253849683","792.2867524516","804.839087870182","837.5635585531","857.46274836985","860.737309486781","855.848055079524","880.371678771732","903.384777383862","902.099835131388","935.471223591383","943.613180274966","968.399911687998","1001.08706764943","1040.66757345517","1101.00441712382","1113.98481311091","1169.26784178666","1235.66277612407","1293.63341489502","1300.40615398731","1323.23773245461","1338.53537447682","1352.47670903277","",
"Late-demographic dividend","LTE","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","941.819831546966","936.074889027862","953.77509019076","966.623630092922","1008.34643205468","1047.18499859544","1089.2520209286","1093.05516379127","1141.29224162207","1225.27030337518","1316.34098087621","1395.27286053634","1478.12974388787","1588.35888703083","1658.54202211645","1707.59474035825","1800.2343749626","1887.12252600612","1960.73753145067","2076.8339810167","2218.13584923995","2184.96969890619","2189.01216866061","2169.11636964013","2292.39908360426","2423.89480030976","2530.10371106249","2638.38918995225","2714.42375374712","2790.59244648597","2762.18288650361","2738.99546361908","2690.80625265952","2748.00002182938","2810.99522343471","2919.70178850471","3017.1442320482","3136.5352472513","3172.83702878775","3274.31856148703","3467.96240413554","3607.05466530448","3781.64475665067","3995.46222710989","4278.04217155322","4556.22911692954","4923.25417393031","5365.39353332032","5678.60232961199","5790.71758819497","6195.41296155446","6577.13955083104","6886.63149000521","7202.38213133925","7486.83928608038","7723.29109396136","7960.41702015342","",
"Lithuania","LTU","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5322.41952544427","5639.23688820173","6152.13698762214","6659.5980950334","6630.9145655744","6933.58786910926","7447.07745294769","8014.63690893918","8931.51953507369","9624.01373328868","10537.9103730548","11500.5291506331","12928.2599422279","13405.1882370579","11546.8222513116","11984.8685698823","13000.1895664334","13680.9989064807","14304.8032984686","14932.6026796527","15341.842595032","15872.7227865275","",
"Luxembourg","LUX","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","27085.591034599","27867.7813926413","27902.5261750005","28563.7962994926","30467.4525053972","29901.4154996991","30015.244266117","29981.5239513973","31156.3929231969","34096.0649150147","35457.2357263496","36057.4545649601","37973.1601384384","40677.8999706537","41842.2230973305","38667.8731800886","39452.0962191387","40001.8770952766","41557.3052955045","42432.5617878676","42637.318543117","42277.6013648631","42720.7950511756","43986.0798933195","46659.4879243767","47869.4833743857","52413.050754269","54131.9196013879","58288.7672145164","63380.4728401178","65921.9101702064","70667.2383696508","71003.6691215862","72999.737639745","74763.8711649338","74776.8054689525","74790.0675957683","78075.530561911","81771.4409779514","87516.4451246196","93462.9248464056","94695.3392381768","97287.5972796707","97678.4605355307","99778.4687902506","101380.774586459","104943.440343903","111968.349480982","108577.352288198","101939.613397919","104965.306078267","105264.748445355","102404.611908171","103721.747011941","107152.908941893","107648.608007826","108422.470570618","",
"Latvia","LVA","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5140.52815929204","5321.39679038991","5857.03658202075","6298.12609983124","6515.89272282384","6934.72292638759","7478.76310467515","8103.58763662909","8872.10319923346","9717.10904632295","10873.4142851194","12278.3070358248","13614.2563693779","13270.0004134053","11547.9907675541","11326.2194746243","12270.3406215312","12924.7261592272","13400.9061163251","13786.4284953827","14294.0437299965","14718.0277330457","",
"Macao SAR, China","MAC","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","16448.8343041648","17419.3947081695","18129.3642741071","17515.7540069001","17923.7071491029","19648.690355102","20351.5657191738","20601.9193640578","21532.3891491685","21700.1955650399","23996.3259110775","24703.2061943112","25234.9508708407","25544.5327766388","24928.25937397","24363.4495809136","22780.4722347847","21777.3823400516","22524.4334802203","22640.6851756308","24072.0395067075","26220.0685487348","32438.3636847235","34246.0739719613","37959.2376312838","42537.7323015393","43081.2613903541","42739.3490500721","52374.7944457228","62279.492025509","66449.1129084046","72183.5291985827","69749.1310498964","53619.5255295947","51511.4402022614","",
"St. Martin (French part)","MAF","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","815.5008586538","875.531125764337","939.698729966415","995.36682505415","1019.55187681249","1053.88865523737","1057.36820807294","1072.54735848825","1108.75935225801","1166.44917071565","1263.06424117877","1308.01175653628","1304.97863635474","1334.25169103553","1349.20785174591","1293.49721954389","1375.28472039347","1361.16615259268","1415.04943444763","1466.72404351832","1568.68402784248","1531.86547682186","1680.34998623732","1695.42984992606","1720.78048670646","1811.40161765356","1741.92088835927","1699.40366249622","1848.78323736102","1722.19330628966","1907.78644656958","1853.01285455932","1962.03423982711","1958.95378604297","1972.3002866719","2091.23451593821","2130.73391780987","2230.90475266458","2310.33844900451","2358.44357888445","2507.67465818724","2566.21670054174","2686.22829742839","2765.85615386279","2834.20471989688","2942.03881663557","2987.31591963857","3077.31500512412","3110.20901005033","3204.75361390755","3196.04028048802","",
"Monaco","MCO","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","144246.368774966","","","","","","","",
"Moldova","MDA","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1086.93603328742","1025.10658557064","1045.85165822723","977.824995511347","946.374187401233","968.288176681114","1029.6537646372","1112.5401927953","1189.31217378208","1280.48591638802","1379.87561746639","1450.13431499639","1497.10382581433","1616.95279003258","1521.85557085956","1631.53583179532","1743.48807670045","1731.51079758455","1894.78010906573","1986.94062002496","1980.26741236966","2062.6817875778","",
"Madagascar","MDG","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","716.081771159347","713.377382784594","712.004056481811","688.181696449386","697.791665601797","677.291224191964","673.827468059623","692.941343363654","721.151433268644","728.421870931534","746.521973479786","755.012720330562","725.148376944682","686.782162654075","681.190405580626","670.571833889644","631.81266235018","628.577778512158","594.595029190067","634.723337793161","621.715476634948","545.472013503856","520.355914513284","510.125926689984","504.150290815363","495.655446418753","491.275875272196","483.262597977384","485.810598619473","491.435526108866","492.398908832677","448.035509251794","440.137210467183","436.101667406309","422.746160759111","416.938320785458","412.808337480976","414.774253712874","417.66667602124","423.576141162102","430.108996269166","442.135823538468","374.489090807365","398.901978555256","407.517462052747","413.867494917738","422.141167051048","435.717245157376","453.636564218075","423.305740799147","412.730934137725","407.327281863527","408.342125554289","406.374993170931","408.66103307232","410.194159171184","416.002717237602","",
"Maldives","MDV","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2209.74042352697","2289.70524248477","6245.22041334125","6452.24571542641","5447.97384386727","6622.93481623306","6806.76733496991","7184.7838217252","6702.43721742841","7052.2508403582","7453.31089333758","7482.16657260502","7863.5502143697","8271.54007585461","8288.58513091542","8623.87452377238","",
"Middle East & North Africa","MEA","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","3309.59394008428","3576.25989056031","4158.10333671792","4501.3016646065","5092.90697237708","5521.9359770883","5901.43589652617","5642.80884944431","6332.90071026024","6407.78133999222","5960.51233062954","6046.32126883761","5926.54487650002","5805.92093321497","5460.96602547383","5174.09860052168","4961.90508666721","4774.02199103796","4669.58305584897","4522.82659223845","4519.07612216119","4508.50283386207","4925.3969655567","5002.6061283032","5152.72417182141","5151.88009630337","5175.1725183269","5188.43742473726","5329.97452988122","5404.71754446891","5534.65653366415","5535.41852450773","5740.07508174116","5716.5675635876","5708.8772623556","5907.83933481987","6260.83775745355","6447.53401410487","6693.86730231603","6890.87568614886","7046.77695008125","6932.05751644861","7127.01483170382","7231.54180406103","7277.36090314036","7352.4600812304","7445.54587432663","7497.91403837758","7724.65612404313","",
"Mexico","MEX","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","3686.39501319396","3750.84089741774","3804.54752187601","3986.44098608388","4324.48584504604","4490.49449215173","4620.520493971","4744.74194193108","5036.37416231107","5050.56120671217","5212.90168474726","5238.98075772655","5490.26599330884","5735.52040458583","5881.25644123849","6036.81871359772","6127.2055532326","6165.41140203537","6545.36760201251","7003.03511843052","7467.53812127546","7935.98601955303","7711.23932060758","7228.93886890137","7333.35342865162","7369.86631205275","6951.81636708939","6942.82603612072","6893.91635205821","7044.8245766643","7257.93108174907","7415.50601032375","7532.60778560851","7685.21740256496","7896.12059754569","7307.17697825048","7603.70898136384","7999.85794210516","8245.49392514536","8340.56385750001","8659.79725352063","8494.83885088078","8401.01586690823","8416.9042657497","8667.28855532868","8808.56356491149","9108.06544957465","9253.31771559193","9232.19731607389","8657.83602871194","8959.5814158753","9183.32807775507","9414.90607794251","9409.9653706125","9492.99088884449","9615.31222869527","9707.90800508327","",
"Marshall Islands","MHL","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","2232.4124263551","2239.36643891564","2470.85177373697","2449.22117663101","2189.83178214969","2600.35041676823","2712.35206554261","2796.88827263541","2644.487739609","2630.06799367473","2568.46388640348","2701.54791447106","2825.4712793524","2960.37205796898","3175.88412211668","2827.28254199938","2630.15493756105","2543.8812812622","2475.55845841277","2617.36543188505","2756.47586057403","2829.93700793756","2837.03617811905","2842.69011563305","2926.63526948447","2967.3712327336","3072.29376265469","3017.0710719868","2961.92708581645","3146.76394849785","3177.63858364116","3279.96359972417","3365.46541708746","3333.3610463618","3315.19293500707","3373.94553773079","",
"Middle income","MIC","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","1014.0051442494","1024.7443699491","1044.69877361127","1069.48884316258","1126.23167035664","1162.94356190757","1184.93350631241","1200.60742914017","1250.74962486674","1315.26210762746","1387.9486297656","1441.04946568921","1499.34110510227","1575.16736515588","1634.66450866068","1670.54330380636","1749.01554056213","1791.77617049922","1812.05529255449","1849.61614793296","1894.83108318609","1887.96416392693","1896.50510060008","1882.53218684756","1928.41646817994","1973.48489770919","2010.77375993859","2057.15177288496","2090.9487716354","2109.42749564302","2114.63851011798","2102.42680378827","2084.5319244036","2107.85055885624","2125.33526568463","2168.48593265876","2238.08987250333","2312.7954278381","2322.68220133718","2363.4996547877","2463.3576242395","2514.77187846125","2586.51149092058","2694.85970940334","2877.5933870699","3044.28528740548","3251.53604925652","3495.4082160562","3649.77350252399","3688.44172688826","3918.41908191851","4109.84748667755","4263.01215140701","4430.77802928711","4574.38162880371","4695.85044042091","4831.09904146541","",
"Macedonia, FYR","MKD","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3853.92191296705","3621.4134853042","3391.56046004572","3145.56068984773","3093.88209795061","3057.0042264058","3083.60699032172","3112.12313364961","3197.35323921619","3315.75660792143","3448.83445241989","3329.92082620229","3369.63204806621","3436.96760478547","3591.29332643128","3755.0365918725","3942.43613357929","4192.9484874595","4418.26742857375","4398.77380483572","4542.90410449183","4645.51500231041","4620.63731658815","4751.90141063734","4920.21606259193","5104.77738844088","5222.82674665098","",
"Mali","MLI","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","340.694160737303","348.766695543999","344.766763472006","360.534650285483","363.955118465297","378.774828378587","366.776111917244","354.807745218026","389.09342306841","434.428121429205","454.049860536904","439.618172297282","476.579133206343","447.374730484921","445.074200482825","403.677528670709","402.523438789013","393.546820281719","465.029650681301","470.150896978918","462.944298574899","490.289241667364","502.853259089517","481.254851922966","526.136352725205","496.813828953952","499.220412077353","504.358537908145","495.698185992357","517.086960734825","528.268274597294","553.665074170031","569.704206145799","553.578011379499","620.28478371654","620.558309986618","656.49188813152","645.922979170616","666.257623041383","674.740126499254","675.409208703543","684.494418446572","693.546068446026","708.370763247419","709.399379806696","683.001597367231","678.756280584149","705.788472691968","726.248067030662","745.870724513615","",
"Malta","MLT","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","3742.80828399907","3834.02315146026","4061.22012395459","4233.10294046748","4661.10072595146","5532.03936424782","6440.57462341685","7197.15432640375","7917.5938621124","8659.98647944964","9173.78780569755","9408.16482368309","9418.8747716498","9230.17562880887","9315.21348262343","9389.62825395008","9592.80062622978","9918.57833273914","10665.2248047161","11425.7952120037","12026.4033042837","12439.0323766971","12888.8838287686","13332.575437453","13954.885988878","14736.8776237922","15193.4620113725","15871.6084604188","16577.0327879946","17256.851592428","18306.665059282","18280.2135257269","18685.6556885791","19035.3611499787","18991.7828034799","19585.1242660293","19870.7522043411","20590.9521864608","21142.0208113957","20466.5636022539","21087.7946931036","21296.2576460851","21685.290378225","22471.6429310683","24080.231104304","25511.4659142924","26606.3053425535","",
"Myanmar","MMR","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","158.830107658386","156.21524754345","159.183960557696","176.611943122444","162.598651434694","175.957387681681","163.553457090063","150.221356997547","164.293667862375","165.612077758341","169.688262077814","172.488601504544","172.508085920258","166.817065242647","171.610073855","174.56168943612","180.8788234661","187.237589950737","194.886500787688","200.360749104917","211.368027923659","219.735536164036","226.873908345123","231.660963915833","237.949333919477","239.779679722376","232.650183331408","219.19682676652","190.911854934375","194.737396369377","197.209845108435","193.24446639004","209.26521013938","219.283883020603","232.909398447174","246.064270653958","258.595068629761","269.649527317906","281.731704261416","308.590109343454","346.774645407117","381.703009621383","422.95839968759","476.612438121621","536.210103605618","603.832088706386","677.703647125548","753.951893658358","826.094698526859","907.362385848659","987.73658320217","1034.77235995095","1101.20616541062","1183.27923524062","1266.12409104586","1342.26306433207","1408.14066001777","",
"Middle East & North Africa (excluding high income)","MNA","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","1880.11132418706","1951.00968059676","2071.75599137594","2257.43379058228","2463.72409087257","2620.71071729264","2763.93661433265","3061.59758246759","3159.70205695783","3271.44187373961","3258.22448603831","3680.48122439583","3593.89831851802","3313.9841642187","3109.01739726104","2789.11094348143","2664.14454016413","2939.62475828853","3021.58271348781","2894.96893504539","2899.57175381515","2731.46916650745","2685.95940266978","2583.11935239886","2571.60452118197","2803.81521272435","2697.18760531287","2758.04505052954","2741.08615024891","2722.13334119079","2735.98716323852","2852.03840068203","2895.29300073434","3025.99263577368","3110.88554818751","3184.71180075718","3216.64691951057","3275.20972277065","3307.78615917207","3510.6282248301","3606.32148997307","3737.42109401422","3894.94520256362","3960.91863335732","3988.76978917737","4122.74486943978","4010.13540466285","3942.54170719603","3959.23053943099","4012.40362677478","3996.87170634993","4226.58061305303","",
